i,j,id,m,px,py,pz
551,563,-13,0.10566,4.55112,10.6603,28.8077
551,564,13,0.10566,-21.5808,-6.74816,86.2407
551,566,-13,0.10566,4.54735,10.6515,28.7838
551,567,-13,0.10566,4.43295,10.3503,27.9904
551,569,13,0.10566,-21.5806,-6.7481,86.24
551,570,-13,0.10566,4.42678,10.3439,27.9751
551,572,13,0.10566,-21.5802,-6.74799,86.2385
551,1310,11,0.000511,-0.295216,-0.0530012,-2.22951
551,1311,-11,0.000511,-0.256426,-0.101624,-1.93907
552,734,13,0.10566,-19.3633,0.352204,30.2656
552,735,-13,0.10566,43.2342,-3.62276,42.1175
552,1236,11,0.000511,-0.0307166,-0.153884,1.46922
552,1237,-11,0.000511,-0.00395263,-0.0285479,0.249647
553,389,11,0.000511,-25.2408,-39.1462,78.169
553,390,-11,0.000511,14.2427,35.0715,98.5688
553,799,11,0.000511,0.00757814,-0.0213261,0.0161188
553,800,-11,0.000511,0.111073,-0.383683,0.387213
553,929,11,0.000511,0.0507057,0.0317932,14.0554
553,930,-11,0.000511,0.0897926,0.0567986,24.9709
554,379,15,1.77682,-6.11775,-12.4362,-3.07377
554,380,-15,1.77682,8.21307,11.1559,-12.3453
555,480,15,1.77682,-37.5322,-24.2544,83.8396
555,481,-15,1.77682,23.7906,8.63227,-3.35304
555,482,15,1.77682,-34.7291,-23.2163,81.635
555,484,-15,1.77682,23.585,8.55761,-3.32351
556,288,11,0.000511,-7.80441,27.6427,12.1817
556,289,-11,0.000511,12.5722,-67.4878,69.7316
556,290,-11,0.000511,10.1467,-54.4655,56.2741
556,292,11,0.000511,-7.80441,27.6427,12.1817
556,293,-11,0.000511,10.1294,-54.3732,56.1786
556,295,11,0.000511,-7.80441,27.6427,12.1817
557,763,11,0.000511,3.63512,5.40643,-4.75059
557,764,-11,0.000511,13.8593,11.627,-51.4925
558,380,15,1.77682,-4.38471,-20.9264,3.34943
558,381,-15,1.77682,26.9346,72.5222,48.9896
558,414,-15,1.77682,6.74947,-49.0619,98.1132
558,885,-11,0.000511,1.57818,-11.72,22.5537
558,914,11,0.000511,0.332195,-0.0217349,0.0977946
558,915,-11,0.000511,0.24451,-0.0193485,0.064435
558,957,11,0.000511,0.196508,0.332156,-1.07018
558,970,-11,0.000511,0.463176,0.033978,-9.79078
558,1074,11,0.000511,0.139078,0.0779574,-0.0777774
558,1075,-11,0.000511,0.0590042,0.0396246,-0.031005
558,1158,-13,0.10566,0.195695,-1.24801,9.71268
558,1176,11,0.000511,0.691478,-2.83034,45.115
558,1244,-11,0.000511,-1.46143,1.43557,-2.31342
558,1251,11,0.000511,0.0333892,0.0109327,1.20426
558,1252,-11,0.000511,0.0101923,0.00405901,0.329834
559,293,13,0.10566,29.9425,0.877511,16.4013
559,294,-13,0.10566,-37.1318,-2.51339,169.783
559,609,11,0.000511,0.0976959,0.0835746,-1.68088
559,689,11,0.000511,-0.00649579,0.00647579,-0.0608389
559,690,-11,0.000511,-0.0620005,0.0566775,-0.386364
559,790,-11,0.000511,-0.651592,-0.0312121,-50.6029
560,647,15,1.77682,-26.2014,-19.834,36.4596
560,648,-15,1.77682,11.6168,51.2424,-7.28055
561,274,11,0.000511,25.2568,-42.7043,29.5418
561,275,-11,0.000511,31.1852,-19.037,16.7986
561,276,-11,0.000511,31.0895,-18.9786,16.747
561,278,11,0.000511,25.2568,-42.7043,29.5418
561,279,11,0.000511,25.241,-42.6777,29.5234
561,281,-11,0.000511,31.0895,-18.9786,16.747
561,672,11,0.000511,-0.00989356,0.0083503,-0.0126258
561,673,-11,0.000511,-0.0501249,0.0405551,-0.067362
562,832,15,1.77682,19.9785,20.4394,-70.7809
562,834,13,0.10566,54.0109,-62.4617,-144.683
562,835,-13,0.10566,-38.0792,-39.3287,-83.3976
562,836,-13,0.10566,-37.8765,-38.9325,-82.8799
562,838,13,0.10566,53.984,-62.4306,-144.611
562,839,-13,0.10566,-37.8742,-38.9302,-82.8749
562,841,13,0.10566,53.984,-62.4306,-144.611
562,1507,-13,0.10566,-0.606755,1.48112,7.61526
562,1675,11,0.000511,-0.0143604,-0.0293667,0.00149787
562,1676,-11,0.000511,-0.0464258,-0.013691,0.0721664
562,1677,-13,0.10566,-1.11026,-1.77434,35.5268
563,291,11,0.000511,6.35585,4.18387,6.64703
563,292,-11,0.000511,4.84806,-4.32347,-10.3953
563,641,11,0.000511,-0.107775,-0.377808,-1.51951
563,642,-11,0.000511,-0.0277745,-0.0864272,-0.354944
563,717,15,1.77682,9.20483,10.471,-7.40357
563,764,13,0.10566,4.07605,3.94719,-3.67189
563,768,11,0.000511,-0.888317,0.0376754,-1.76204
564,128,13,0.10566,-40.6985,19.8685,-58.5431
564,129,-13,0.10566,19.4139,-3.6788,14.9387
565,307,11,0.000511,-7.00127,-16.1713,-119.532
565,308,-11,0.000511,6.38922,-5.80905,-239.32
565,309,11,0.000511,-6.97849,-16.1188,-119.142
565,311,-11,0.000511,6.38922,-5.80905,-239.32
565,312,-11,0.000511,6.38312,-5.80351,-239.092
565,314,11,0.000511,-6.97849,-16.1188,-119.142
565,664,13,0.10566,0.28858,-0.0334862,88.8815
565,665,-13,0.10566,-0.00276875,-0.229187,128.084
565,674,-11,0.000511,-2.49563,1.09489,-7.49881
565,809,11,0.000511,0.989527,0.650429,-4.27184
566,599,11,0.000511,-7.55551,2.07862,-14.1153
566,600,-11,0.000511,12.7476,9.13044,-13.1401
566,1216,11,0.000511,0.0153605,-0.0230566,-0.0417339
566,1217,-11,0.000511,0.0264551,-0.0629449,-0.0609369
566,1428,-13,0.10566,0.873756,-0.195293,8.58128
566,1486,11,0.000511,-0.0446618,-0.00207102,-0.00200227
566,1487,-11,0.000511,-0.0997496,0.00239686,0.0305155
567,1037,15,1.77682,-13.4211,-34.304,-15.4138
567,1038,-15,1.77682,-17.8698,-18.1812,-31.451
567,1856,-11,0.000511,-9.29401,-10.0413,-16.0694
567,2044,11,0.000511,0.00357211,-0.0041952,0.124365
567,2045,-11,0.000511,0.201483,-0.199857,5.34864
568,998,13,0.10566,-20.0298,-50.2918,98.8787
568,999,-13,0.10566,-58.5643,22.9446,247.809
568,1000,-13,0.10566,-54.871,19.1238,223.274
568,1002,13,0.10566,-19.8824,-49.9216,98.1508
568,2168,11,0.000511,0.0246688,-0.0760307,-0.00563588
568,2169,-11,0.000511,0.00493012,0.01674,0.00321667
568,2171,11,0.000511,0.229387,-0.0710469,-0.54095
568,2172,-11,0.000511,0.0956797,-0.0270051,-0.225676
568,2222,11,0.000511,-0.00367537,-0.0124505,-0.0100667
568,2223,-11,0.000511,-0.0576138,-0.14287,-0.197875
569,433,13,0.10566,-19.2726,-16.8191,-489.005
569,434,-13,0.10566,-13.0298,-5.66044,-7.16586
569,435,13,0.10566,-19.1728,-16.6885,-487.601
569,437,-13,0.10566,-13.0243,-5.65805,-7.16282
569,1001,11,0.000511,0.324379,0.032787,0.297821
570,671,11,0.000511,13.0002,27.1746,-121.722
570,672,-11,0.000511,21.6924,-37.3936,-74.4044
570,673,11,0.000511,13.1782,24.1567,-121.73
570,675,-11,0.000511,21.1262,-36.4175,-72.4621
570,676,11,0.000511,12.7231,22.8459,-118.833
570,678,-11,0.000511,21.0616,-36.3061,-72.2406
570,679,11,0.000511,12.7048,22.8452,-118.791
570,681,-11,0.000511,21.0486,-36.2837,-72.196
570,682,-11,0.000511,20.9893,-36.2127,-72.0169
570,684,11,0.000511,12.7042,22.8442,-118.786
570,1153,-11,0.000511,-3.72444,4.2916,31.9385
570,1157,11,0.000511,-1.8232,1.1527,5.29804
570,1158,-11,0.000511,-0.198155,0.123698,0.575041
570,1213,-11,0.000511,0.0104768,-0.461089,-1.37777
570,1214,11,0.000511,0.00293921,-0.0191388,-0.0654536
571,859,15,1.77682,162.104,-111.205,155.063
571,860,-15,1.77682,7.59784,-9.99017,-12.7498
571,1524,13,0.10566,24.5079,-17.3852,23.6438
571,1836,13,0.10566,-115.714,8.34888,47.9071
571,1922,11,0.000511,-0.138583,0.223486,-1.23744
571,1923,-11,0.000511,-0.00864374,0.0125668,-0.0739231
572,192,11,0.000511,-5.19425,-21.7097,22.9528
572,193,-11,0.000511,-10.3514,0.29196,26.703
573,447,13,0.10566,-51.0344,-32.9577,695.488
573,448,-13,0.10566,22.0416,4.86593,62.8982
573,879,-13,0.10566,-1.19945,0.0413781,21.7722
573,1019,11,0.000511,0.454963,0.150011,7.77554
573,1020,-11,0.000511,0.153582,0.0497243,2.61426
573,1060,11,0.000511,-0.137807,-0.0744339,0.470486
573,1061,-11,0.000511,-0.099949,-0.0489798,0.289687
574,526,11,0.000511,-6.5193,-13.288,367.277
574,527,-11,0.000511,2.10004,9.08569,23.695
574,528,-11,0.000511,2.09873,9.08001,23.6802
574,530,11,0.000511,-6.5193,-13.288,367.277
574,531,11,0.000511,-6.51922,-13.2878,367.273
574,533,-11,0.000511,2.09873,9.08001,23.6802
574,1082,11,0.000511,-0.0306663,-0.00835942,-0.597062
574,1083,-11,0.000511,-0.0322982,-0.00775152,-0.611
574,1169,11,0.000511,0.0432214,-0.217966,5.02857
574,1170,-11,0.000511,-0.0060174,-0.00407793,0.927122
574,1226,-13,0.10566,14.5975,3.31222,170.376
574,1262,11,0.000511,-0.00352154,-0.000326746,-0.0235262
574,1263,-11,0.000511,-0.0637898,-0.00073933,-0.518808
575,207,15,1.77682,3.729,33.3916,-189.342
575,208,-15,1.77682,21.5247,-3.27108,-29.8726
575,209,13,0.10566,-17.6993,-4.57657,-34.4997
575,210,-13,0.10566,-10.2121,-18.0964,-8.92147
575,408,11,0.000511,-0.0900385,0.215798,34.6514
575,409,-11,0.000511,-0.594726,1.15031,182.097
575,427,11,0.000511,-0.00942429,-0.0380446,-9.08472
575,428,-11,0.000511,-0.0575853,-0.246531,-58.4808
576,708,13,0.10566,-1.68644,-53.2196,85.2617
576,709,-13,0.10566,-13.161,29.9356,124.292
576,1667,11,0.000511,0.0517343,0.0575498,-0.0374895
576,1668,-11,0.000511,0.448782,0.478773,-0.310691
576,1773,11,0.000511,-0.054152,-0.102585,0.124655
576,1774,-11,0.000511,-0.0172896,-0.0390264,0.0768251
577,772,13,0.10566,-9.91019,6.40021,-130.75
577,773,-13,0.10566,-1.89518,5.35314,-5.74359
577,774,13,0.10566,-8.32224,5.6219,-116.927
577,776,-13,0.10566,-1.88289,5.31843,-5.70638
577,1744,11,0.000511,-0.0979829,0.159643,2.14609
577,1745,-11,0.000511,-0.0148019,0.00400457,0.1176
577,1747,11,0.000511,0.00344253,-0.00144784,0.0526028
577,1748,-11,0.000511,0.0650085,-0.0110721,0.696301
577,1811,11,0.000511,-0.00184815,0.00103068,-0.0115167
577,1812,-11,0.000511,-0.012956,0.00950292,-0.0820084
577,1815,-13,0.10566,-2.50027,-1.51247,3.90175
578,721,15,1.77682,1.07367,-0.339491,-5.72633
578,722,-15,1.77682,-17.46,-13.7398,-1.23608
578,723,15,1.77682,1.07203,-0.336473,-5.72272
578,725,-15,1.77682,-17.4587,-13.7388,-1.236
578,1365,-11,0.000511,-7.2477,-6.8074,-0.579087
578,1570,11,0.000511,0.00759144,2.05635e-05,-0.00165327
578,1571,-11,0.000511,0.0773364,0.0029333,-0.0091606
578,1607,11,0.000511,0.00535465,0.161627,-1.25571
578,1608,-11,0.000511,0.00519343,0.0954347,-0.73226
579,470,13,0.10566,-21.966,23.4316,52.3054
579,471,-13,0.10566,-8.70184,-26.0285,406.048
579,472,13,0.10566,-21.9649,23.4305,52.3028
579,474,-13,0.10566,-8.70184,-26.0285,406.048
579,832,-13,0.10566,0.517745,0.144318,0.73017
579,922,11,0.000511,0.161298,-0.00193006,-4.44362
579,923,-11,0.000511,0.297195,0.0105381,-7.49735
579,933,11,0.000511,0.645582,-0.317147,92.1947
579,934,-11,0.000511,0.325992,-0.198509,49.5003
580,166,-13,0.10566,-30.5881,59.8423,130.186
580,168,15,1.77682,-45.6809,3.02761,154.499
580,169,-15,1.77682,-8.71929,-88.0082,216.638
581,296,15,1.77682,0.635837,-18.0731,6.36572
581,297,-15,1.77682,2.66805,-6.94648,-101.424
581,298,-15,1.77682,2.64977,-6.93675,-101.229
581,300,15,1.77682,0.635824,-18.0728,6.36558
581,739,-11,0.000511,-5.82157,4.76982,-2.06645
582,732,13,0.10566,11.2897,35.5481,-272.138
582,733,-13,0.10566,-11.3739,40.1884,-33.6361
582,1601,11,0.000511,-0.00768872,0.032116,0.394448
582,1602,-11,0.000511,-0.0120055,0.0311447,0.344356
582,1670,11,0.000511,0.0360186,0.0164975,0.0634998
582,1671,-11,0.000511,0.115896,0.0532336,0.2066
582,1677,11,0.000511,0.000911858,0.0018257,0.582936
582,1678,-11,0.000511,0.0171529,0.0165237,6.61851
583,528,15,1.77682,-4.99662,-3.78564,-7.23564
583,529,-15,1.77682,-10.5728,-4.89594,-93.2583
583,1010,11,0.000511,-1.79872,-1.55982,-1.95177
583,1167,11,0.000511,0.00583239,-0.00487425,0.30486
583,1168,-11,0.000511,0.00687889,-0.0858878,6.55248
583,1202,11,0.000511,-0.193273,-0.0330334,14.8841
583,1203,-11,0.000511,-0.0304892,0.00387425,1.81464
583,1259,11,0.000511,-0.104133,-0.0836963,-0.122153
584,711,15,1.77682,13.517,46.3503,-59.1783
584,712,-15,1.77682,-8.6018,-38.9478,-80.8006
584,1313,11,0.000511,1.54136,4.59349,-6.52469
584,1609,11,0.000511,-0.229261,-0.911353,-1.9501
584,1610,-11,0.000511,-0.341771,-1.35002,-2.88661
584,1638,11,0.000511,0.24457,0.693073,74.4878
584,1639,-11,0.000511,0.0538775,0.143722,15.7329
584,1669,11,0.000511,-0.0344926,0.00499616,-0.10482
584,1670,-11,0.000511,-0.015914,0.00264282,-0.0471032
585,874,13,0.10566,11.3014,7.41342,18.9797
585,875,-13,0.10566,-7.04102,0.245156,40.7276
585,1607,13,0.10566,0.421753,0.295472,1.0682
585,1985,11,0.000511,-0.00915154,-0.0108544,-0.153481
585,1986,-11,0.000511,-0.0278366,-0.0341262,-0.495238
586,1001,15,1.77682,16.0331,-22.7709,-55.4001
586,1002,-15,1.77682,-36.8171,-11.8724,9.95159
586,1872,-11,0.000511,-23.2275,-7.21304,6.22611
586,1947,11,0.000511,-0.574365,0.110636,-4.10232
586,1948,-11,0.000511,-0.126773,0.0255502,-0.854575
586,2147,11,0.000511,0.156768,-0.243832,-10.2416
586,2148,-11,0.000511,0.00403695,-0.00690795,-0.407205
586,2150,11,0.000511,0.052511,-0.0875493,-3.20438
586,2151,-11,0.000511,0.0251405,-0.0372253,-1.04277
586,2385,-11,0.000511,-1.22528,-2.35897,434.969
587,677,11,0.000511,-12.686,-22.2382,413.833
587,678,-11,0.000511,-0.283844,4.97119,59.4377
587,679,11,0.000511,-10.8284,-18.9821,353.238
587,681,-11,0.000511,-0.283844,4.97119,59.4377
588,170,13,0.10566,-1.38608,4.68003,-14.2552
588,171,-13,0.10566,-3.70369,-12.4209,16.6203
588,172,13,0.10566,-1.64091,3.69321,-10.4257
588,174,-13,0.10566,-3.69666,-12.3974,16.5887
588,175,-13,0.10566,-3.67675,-12.3693,16.5833
588,177,13,0.10566,-1.63963,3.69033,-10.4176
588,178,-13,0.10566,-3.67638,-12.368,16.5807
588,180,13,0.10566,-1.63962,3.69032,-10.4176
588,464,-13,0.10566,0.415441,-7.13439,1.20733
588,466,-11,0.000511,0.192724,0.678213,-5.00555
588,524,11,0.000511,0.0213498,-0.00656721,0.000250904
588,525,-11,0.000511,0.0146667,0.00102916,-0.00298094
589,777,13,0.10566,12.1783,12.7939,-10.0081
589,778,-13,0.10566,-14.0891,-9.09944,125.805
589,779,-13,0.10566,-14.0874,-9.098,125.788
589,781,13,0.10566,12.1783,12.7939,-10.0081
589,782,13,0.10566,12.1783,12.794,-10.0081
589,784,-13,0.10566,-14.0874,-9.098,125.788
589,1546,11,0.000511,-0.0244396,0.0093912,0.0379621
589,1547,-11,0.000511,-0.117392,0.00909614,0.223879
589,1743,11,0.000511,-0.00914973,0.0127175,0.060038
589,1744,-11,0.000511,0.00514694,0.0289021,0.0785694
590,1183,13,0.10566,-22.001,26.1327,6.14461
590,1184,-13,0.10566,-12.1201,-6.68507,-8.94539
591,247,11,0.000511,20.568,1.9064,-10.189
591,248,-11,0.000511,-20.6332,-50.7662,70.8468
591,249,11,0.000511,18.9153,1.67692,-9.42492
591,251,-11,0.000511,-20.6328,-50.7653,70.8455
591,252,11,0.000511,18.4483,1.63813,-9.1902
591,254,-11,0.000511,-20.6328,-50.7653,70.8455
591,255,11,0.000511,18.1731,1.61377,-9.05311
591,257,-11,0.000511,-20.6328,-50.7653,70.8455
591,258,11,0.000511,18.173,1.61376,-9.05306
591,260,-11,0.000511,-20.6328,-50.7653,70.8455
591,261,13,0.10566,23.9977,-9.96211,-0.894802
591,262,-13,0.10566,-9.10546,-1.23733,-5.88841
591,572,11,0.000511,-0.0266018,-0.0828236,-7.91118
591,573,-11,0.000511,-0.0123623,-0.0390139,-3.69304
592,340,11,0.000511,8.18762,21.6338,152.277
592,341,-11,0.000511,-1.36986,-4.84163,11.7265
592,342,11,0.000511,8.05969,21.2144,149.371
592,344,-11,0.000511,-1.36976,-4.84126,11.7256
592,345,11,0.000511,7.69233,20.2459,142.551
592,347,-11,0.000511,-1.36976,-4.84126,11.7256
592,913,11,0.000511,-0.00210674,-0.00172572,-0.0600585
592,914,-11,0.000511,-0.0158471,0.0233038,-0.344556
592,970,11,0.000511,0.0993136,0.0284138,0.219845
592,971,-11,0.000511,0.210171,0.0520306,0.463502
592,1004,11,0.000511,-0.0800216,0.0185412,25.1431
592,1005,-11,0.000511,-0.04489,0.00913137,13.9409
592,1028,-11,0.000511,-0.330233,-0.393169,0.944502
593,134,11,0.000511,-19.0531,-4.31852,-93.1423
593,135,-11,0.000511,-3.69163,-0.601792,22.7547
593,136,-11,0.000511,-3.79994,-1.19763,22.406
593,138,11,0.000511,-18.9957,-4.30552,-92.862
594,727,13,0.10566,-45.5908,-6.9758,100.32
594,728,-13,0.10566,5.06898,47.2524,18.2415
594,729,-13,0.10566,5.06898,47.2524,18.2415
594,731,13,0.10566,-45.5908,-6.9758,100.32
595,1047,13,0.10566,0.436639,-13.6052,185.445
595,1048,-13,0.10566,-13.7955,19.3764,416.642
595,2106,11,0.000511,-0.058731,-0.110031,0.52128
595,2107,-11,0.000511,-0.0555023,-0.107165,0.465436
595,2145,11,0.000511,0.0362447,0.0079174,0.392366
595,2146,-11,0.000511,0.0477753,0.00853163,0.504662
596,617,13,0.10566,-5.02595,12.9984,-31.5429
596,618,-13,0.10566,-4.72992,-1.57837,-78.4452
596,1255,11,0.000511,-0.0125281,-0.129432,-0.063354
596,1256,-11,0.000511,-0.00184533,-0.0398474,-0.00510686
597,1144,11,0.000511,43.2901,-49.0616,126.714
597,1145,-11,0.000511,23.7382,32.034,25.6465
597,2338,11,0.000511,0.0371626,0.126237,-0.30992
597,2339,-11,0.000511,0.0586267,0.206565,-0.556995
597,2501,11,0.000511,-0.0338462,0.00947472,-0.0891832
597,2502,-11,0.000511,-0.00592068,-0.00222738,-0.0226662
598,813,11,0.000511,67.0095,4.15666,-15.9593
598,814,-11,0.000511,9.73839,-47.0428,-66.0826
598,815,-11,0.000511,3.81269,-18.442,-25.8969
598,817,11,0.000511,67.0095,4.15666,-15.9593
598,818,-11,0.000511,3.81272,-18.4419,-25.8968
598,820,11,0.000511,67.0095,4.15666,-15.9593
598,1537,11,0.000511,-0.267027,1.99265,-6.4254
598,1623,11,0.000511,0.123525,-0.24631,-50.2474
598,1624,-11,0.000511,0.149606,-0.207819,-60.6264
598,1851,11,0.000511,-0.0262739,0.00766225,0.0391044
598,1852,-11,0.000511,-0.132901,0.0531694,0.244063
599,311,13,0.10566,-5.48042,10.2085,7.2576
599,312,-13,0.10566,11.8823,4.08705,10.3783
599,313,13,0.10566,-5.47692,10.2027,7.25391
599,315,-13,0.10566,11.8823,4.08704,10.3783
599,720,11,0.000511,-0.329167,-0.919885,-45.7519
599,721,-11,0.000511,-0.0537106,-0.148383,-7.43591
600,322,11,0.000511,0.795697,27.1723,190.428
600,323,-11,0.000511,-20.3336,8.40845,7.20465
600,324,11,0.000511,2.62468,19.1079,158.142
600,326,-11,0.000511,-19.8861,8.22341,7.0461
600,327,-11,0.000511,-19.0396,7.86957,6.74331
600,329,11,0.000511,2.62468,19.1079,158.142
601,604,11,0.000511,-20.3398,7.29002,-61.314
601,605,-11,0.000511,103.499,41.7534,-331.822
602,1327,13,0.10566,6.92837,-2.07529,-27.2325
602,1328,-13,0.10566,-15.3302,-15.597,54.25
602,1329,-13,0.10566,-15.3302,-15.597,54.25
602,1331,13,0.10566,6.92837,-2.07529,-27.2325
602,2256,11,0.000511,-0.042597,-0.0176552,0.207994
602,2257,-11,0.000511,-0.109963,-0.0432954,0.530441
602,2324,11,0.000511,-0.0508561,0.0244772,-0.0196574
602,2325,-11,0.000511,-0.0727618,0.00904928,0.0172057
602,2380,11,0.000511,-0.102118,-0.301197,-14.6817
602,2381,-11,0.000511,-0.184742,-0.552955,-26.7356
602,2437,11,0.000511,-0.078494,0.0431607,-11.6438
602,2438,-11,0.000511,-0.22003,0.114591,-32.7237
602,2508,11,0.000511,-0.13414,0.0483231,2.6689
602,2509,-11,0.000511,-1.95089,0.712122,39.1627
603,1203,11,0.000511,-3.42477,30.4102,82.7328
603,1204,-11,0.000511,-23.2712,-26.8008,-3.21592
603,1205,-11,0.000511,-23.2711,-26.8006,-3.2159
603,1207,11,0.000511,-3.42477,30.4102,82.7328
603,1208,15,1.77682,9.03808,-13.0568,19.2358
603,1209,-15,1.77682,11.0479,5.54159,20.8985
603,2371,11,0.000511,0.0078125,-0.0945588,0.173639
603,2372,-11,0.000511,0.033183,-0.15894,0.231319
603,2524,-13,0.10566,0.573678,0.124538,-0.045509
604,186,15,1.77682,0.753407,-25.32,31.694
604,187,-15,1.77682,-30.6089,-19.63,59.8392
605,696,15,1.77682,-6.88203,-11.1715,47.5458
605,697,-15,1.77682,6.84304,-9.38064,36.0567
605,698,15,1.77682,-6.88182,-11.171,47.5456
605,700,-15,1.77682,6.84268,-9.38017,36.0549
605,1316,-13,0.10566,3.52892,-5.08765,19.0335
605,1520,11,0.000511,0.424051,0.499382,-27.6708
605,1521,-11,0.000511,0.051595,0.0645542,-3.08004
605,1553,11,0.000511,-0.0260844,0.00933864,0.267919
605,1554,-11,0.000511,-0.268397,0.0998685,2.80472
605,1595,-15,1.77682,-0.309717,-0.0996685,-17.3905
605,1613,11,0.000511,0.298533,-0.285664,1.23257
605,1644,11,0.000511,0.038108,-0.00627618,1.40662
605,1645,-11,0.000511,0.120562,-0.0208545,4.33433
605,1646,11,0.000511,0.0525625,-0.306227,0.260015
605,1702,-13,0.10566,0.338411,0.0440131,-14.5836
605,1709,11,0.000511,0.0332605,0.135241,-6.20921
605,1710,-11,0.000511,0.0735752,0.0326468,-4.23119
606,435,11,0.000511,16.6953,29.3987,-160.927
606,436,-11,0.000511,14.761,-31.8579,-957.977
606,876,11,0.000511,0.079604,0.011352,0.953548
606,877,-11,0.000511,0.556737,0.0849503,6.91381
606,972,11,0.000511,0.0104153,0.0135318,0.063786
606,973,-11,0.000511,0.0538964,-0.0239988,0.542741
607,725,13,0.10566,0.270593,-3.602,-18.5011
607,726,-13,0.10566,21.3479,9.97254,-8.71883
607,1377,11,0.000511,-0.11361,0.436982,-16.9149
607,1378,-11,0.000511,-0.0937386,0.365281,-14.1611
607,1520,11,0.000511,-0.237487,-0.428173,-0.725379
607,1521,-11,0.000511,-0.0242705,-0.0319319,-0.0710115
608,706,13,0.10566,-5.68976,-25.9961,-111.021
608,707,-13,0.10566,12.6144,-5.14298,-76.1176
609,822,13,0.10566,8.15833,26.1022,23.005
609,823,-13,0.10566,-8.67508,1.19957,22.7891
609,1685,11,0.000511,-0.00398766,-0.000703505,0.00924025
609,1686,-11,0.000511,-0.0212058,-0.00291443,0.0486777
609,1690,11,0.000511,-0.320782,-0.66378,14.4442
609,1691,-11,0.000511,-0.0653943,-0.14857,3.30461
609,1836,11,0.000511,0.0162177,-0.00686004,0.0676947
609,1837,-11,0.000511,0.0407458,-0.0201111,0.180912
609,1845,11,0.000511,0.0031098,-0.00180748,1.44785
609,1846,-11,0.000511,-0.000124254,-0.00320343,0.561589
610,460,15,1.77682,-62.0779,-7.44051,240.145
610,461,-15,1.77682,13.8465,-9.43241,4.41846
610,919,13,0.10566,-5.96976,-1.01413,24.169
610,1164,11,0.000511,-0.000358986,0.00342532,0.0187978
610,1165,-11,0.000511,-0.00840237,0.0558066,0.267231
611,303,11,0.000511,27.6941,12.0223,-53.5704
611,304,-11,0.000511,4.94816,11.3691,21.9915
611,305,11,0.000511,26.8035,11.6366,-51.8498
611,307,-11,0.000511,4.94816,11.3691,21.9915
611,600,11,0.000511,-0.131651,-0.191556,0.30373
611,601,-11,0.000511,-0.108579,-0.163027,0.212422
611,717,11,0.000511,0.167651,0.00556404,0.0600492
611,718,-11,0.000511,0.0451398,0.00533463,0.0170561
612,323,11,0.000511,-3.36623,12.2607,272.682
612,324,-11,0.000511,13.3678,-9.27952,194.858
612,325,-11,0.000511,9.78106,-7.01607,146.412
612,327,11,0.000511,-3.36471,12.2551,272.559
612,328,-11,0.000511,9.78066,-7.01578,146.406
612,330,11,0.000511,-3.36471,12.2551,272.559
613,370,15,1.77682,41.5527,1.60706,-266.42
613,371,-15,1.77682,3.36789,-21.7369,-8.17648
613,820,11,0.000511,-0.0137427,-0.00866553,-0.0460697
613,821,-11,0.000511,-0.00273011,0.00336455,0.00222665
614,1078,11,0.000511,-28.1991,22.785,-13.4893
614,1079,-11,0.000511,37.7564,-26.7572,-22.6997
614,1080,11,0.000511,-28.1887,22.7767,-13.4842
614,1082,-11,0.000511,37.7564,-26.7572,-22.6997
614,1083,11,0.000511,-28.1886,22.7766,-13.4842
614,1085,-11,0.000511,37.7564,-26.7572,-22.6997
614,2177,11,0.000511,0.00396682,4.30731e-05,0.130372
614,2178,-11,0.000511,0.400756,-0.0846945,10.3514
615,539,13,0.10566,5.54828,-19.0506,-8.70807
615,540,-13,0.10566,32.8491,-6.37695,-7.28767
615,1133,-13,0.10566,-1.03752,-0.360201,33.5338
615,1289,11,0.000511,0.0440454,0.0543964,0.841363
615,1290,-11,0.000511,0.010591,0.0150458,0.254801
615,1350,11,0.000511,-0.100446,0.0686162,-2.32324
615,1351,-11,0.000511,-0.00174354,0.00901975,-0.130721
615,1426,11,0.000511,0.0163153,0.0712413,-0.267371
615,1427,-11,0.000511,0.0140786,0.063236,-0.236258
616,367,15,1.77682,-44.2624,25.7493,208.293
616,368,-15,1.77682,38.0288,-14.4859,115.056
616,741,-13,0.10566,5.43322,-1.74924,15.7642
616,884,11,0.000511,-0.191613,0.200539,228.884
616,885,-11,0.000511,-0.0384777,0.0225762,27.738
617,480,15,1.77682,-10.4779,-2.64627,-24.7817
617,481,-15,1.77682,14.2811,-9.09407,-56.9195
617,482,15,1.77682,55.2053,-19.3351,-391.806
617,483,-15,1.77682,-33.5125,-12.7914,-93.3106
617,857,-13,0.10566,-13.0877,-4.98269,-37.4302
617,1045,11,0.000511,0.122178,-0.0690269,-0.596526
617,1046,-11,0.000511,0.0287098,-0.0164922,-0.141971
618,751,15,1.77682,3.0652,16.2193,-6.20499
618,752,-15,1.77682,-2.63575,-7.91139,-1.15237
618,753,15,1.77682,3.06505,16.2184,-6.20469
618,755,-15,1.77682,-2.63575,-7.91139,-1.15237
618,1409,13,0.10566,0.796167,3.07351,-1.46516
618,1635,11,0.000511,0.0351609,-0.171411,24.5193
618,1636,-11,0.000511,-0.00198505,0.00227601,1.04421
618,1754,-13,0.10566,-0.364865,-0.328955,4.60749
